"GeneName"	"log2FC"	"pvalue"	"padj"
"PIWIL1"	"-2.80548166410909"	"1.93988666242645e-05"	"0.0046052177333301"
"PLA2G2A"	"3.1052859546687"	"0.00428267294874076"	"0.114381099395878"
"PLCB1"	"-1.10438899336139"	"0.00212254601994513"	"0.0794817679254453"
"PLCD1"	"1.2374265360848"	"0.00718226147063166"	"0.154473869783739"
"PLCG2"	"-1.2542107901894"	"5.29969442614096e-05"	"0.009560754397327"
"PLEKHB1"	"-1.60257781119454"	"0.00472433673617723"	"0.119662846553949"
"PLEKHG2"	"-0.869517208661882"	"0.000250401753640656"	"0.0237345593645923"
"PLEKHH1"	"1.34118536324574"	"0.00161460416108882"	"0.0693342988219098"
"PLXNB3"	"-0.769799321325714"	"0.00442076064582159"	"0.115869766786928"
"PMAIP1"	"-1.68540614974591"	"0.00115587393096479"	"0.0587031535979161"
"PMEPA1"	"-2.1999715813832"	"0.000296041888399176"	"0.0254546380277583"
"POF1B"	"1.70879741065701"	"0.000366577916430397"	"0.0293776009205557"
"POLD1"	"0.538422969428131"	"0.00830873249256697"	"0.165047850011317"
"POLR1C"	"0.616353921701702"	"0.00755717018947434"	"0.157685431714703"
"POLR3C"	"0.61854348451797"	"0.00787275657117804"	"0.160542987323439"
"PPARGC1A"	"-1.27851178542936"	"0.000898757344012276"	"0.0498157044156936"
"PPP1R18"	"-1.47875144615656"	"0.000350578634358839"	"0.0286427297240449"
"PRDM8"	"-1.75906731030592"	"9.98600154449066e-05"	"0.0133203808180688"
"PRKCA"	"-1.47716087882709"	"0.00141345412662068"	"0.0649369108446802"
"PRKCDBP"	"-3.82721396799366"	"0.000123474382634881"	"0.0153817295278423"
"PRKX"	"-0.733329846900069"	"0.00425286749067402"	"0.114092918481153"
"PRKY"	"0.877100020988456"	"0.000798656011043088"	"0.0471769480326015"
"PRLR"	"0.65685866585088"	"0.0114556282643027"	"0.196133911855187"
"PRR15"	"1.05290790703615"	"0.00984699389470601"	"0.182949781585228"
"PRR15L"	"1.44595220484817"	"0.0108013745605219"	"0.191265626708174"
"PRR5"	"1.11584328682195"	"0.00198214279041285"	"0.0782834338073789"
"PRSS1"	"-2.68552564317497"	"0.00196020691993882"	"0.0780484919831337"
"PRSS53"	"-0.558169769143355"	"0.0102468436490327"	"0.185372313816167"
"PRTFDC1"	"-1.71997491921366"	"0.00116415088312296"	"0.0588246843833458"
"PSAP"	"-0.788693714884603"	"0.00765871931298142"	"0.159066755062821"
"PSMC3IP"	"-0.528670439584361"	"0.0052437083241351"	"0.126699920434742"
"PSORS1C3"	"0.983629351598212"	"0.00217593224265608"	"0.0803234412000083"
"PTBP1"	"0.338019725867733"	"0.0020253841273907"	"0.0786086068053663"
"PTGDR"	"1.29885663529449"	"0.00378633174475829"	"0.107296454983218"
"PTPN18"	"0.453708416641799"	"0.009322346711037"	"0.177301574362285"
"PTPRD"	"1.2890183129506"	"0.00145067323494683"	"0.0651870380075038"
"PTPRO"	"2.89621516286093"	"7.67406325406866e-11"	"4.82775319313459e-07"
"PVRL3"	"1.68957934754597"	"0.000285670574903752"	"0.0251350151988742"
"PYGB"	"-1.56035478633887"	"0.00167546020518538"	"0.0706799051020821"
"QARS"	"0.893938080622352"	"0.000200982140542274"	"0.0207275187893679"
